row_id,AwardNumber,PrincipalInvestigator,OrganizationState,inst_name,host_openalex_id,matched_name,method,relevance,ror
2857,"=""2423242""",Zahra Mohaghegh,IL,University of Illinois at Urbana-Champaign,,,pending,,
2858,"=""2412543""",Jyrko Correa-Morris,FL,Miami Dade College,I166466826,Miami Dade College,exact,29904.33,https://ror.org/00rgbr518
2859,"=""2421793""",James W Moffett,CA,University of Southern California,I1174212,University of Southern California,exact,471502.03,https://ror.org/03taz7m60
2860,"=""2339093""",Ying Wang,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
2861,"=""2329943""",Andrew L Gillen,MA,Northeastern University,I12912129,Northeastern University,exact,198609.38,https://ror.org/04t5xt781
2862,"=""2413263""",David Benson,AZ,Maricopa County Community College District,I2802089280,Maricopa County Community College District,exact,5919.4155,https://ror.org/004kyan19
2863,"=""2434533""",Chi-Wang Shu,RI,Brown University,I27804330,Brown University,exact,291379.72,https://ror.org/05gq02987
2864,"=""2411824""",Daniel S Pershey,FL,Florida State University,I103163165,Florida State University,exact,225498.11,https://ror.org/05g3dte14
2865,"=""2411825""",Jing Liu,SD,University of South Dakota Main Campus,,,pending,,
2866,"=""2421365""",Harriet Alexander,MA,Woods Hole Oceanographic Institution,I66958751,Woods Hole Oceanographic Institution,exact,344473.0,https://ror.org/03zbnzt98
2867,"=""2337906""",Matthew C O'Reilly,PA,Villanova University,I7863295,Villanova University,exact,82679.46,https://ror.org/02g7kd627
2868,"=""2424267""",Corey Jones,NC,North Carolina State University,I137902535,North Carolina State University,exact,346100.38,https://ror.org/04tj63d06
2869,"=""2337878""",Craig Snoeyink,NY,SUNY at Buffalo,,,pending,,
2870,"=""2421938""",Sally J Tracy,DC,Carnegie Institution of Washington,I196817621,Carnegie Institution for Science,exact,32970.56,https://ror.org/04jr01610
2871,"=""2436649""",Saonli Basu,MN,University of Minnesota-Twin Cities,I130238516,University of Minnesota,exact,152130.84,https://ror.org/017zqws13
2872,"=""2408424""",Jonathan Crass,OH,"OHIO STATE UNIVERSITY, THE",,,pending,,
2873,"=""2340234""",Dongkyu Lee,SC,University of South Carolina at Columbia,,,pending,,
2874,"=""2313734""",Martha S Tsutsui,WA,"Tsutsui, Martha Satoko",,,pending,,
2875,"=""2430616""",Marisa A Rinkus,MI,Michigan State University,I87216513,Michigan State University,exact,365414.22,https://ror.org/05hs6h993
2876,"=""2346428""",Peter Buston,MA,Trustees of Boston University,I111088046,Boston University,exact,331720.62,https://ror.org/05qwgg493
2877,"=""2343772""",Sukyoung Lee,PA,Pennsylvania State Univ University Park,,,pending,,
2878,"=""2349310""",Judy Cha,NY,Cornell University,I205783295,Cornell University,exact,588634.94,https://ror.org/05bnh6r87
2879,"=""2418920""",Jonathan Chekan,NC,University of North Carolina Greensboro,,,pending,,
2880,"=""2433190""",Qiang S Cheng,KY,University of Kentucky Research Foundation,I143302722,University of Kentucky,exact,241864.08,https://ror.org/02k3smh20
2881,"=""2449640""",Lewis Tseng,MA,University of Massachusetts Lowell,I133738476,University of Massachusetts Lowell,exact,133292.95,https://ror.org/03hamhx47
2882,"=""2413840""",Grigory Fedyukovich,FL,Florida State University,I103163165,Florida State University,exact,225498.11,https://ror.org/05g3dte14
2883,"=""2421820""",Ramsey R Harcourt,WA,University of Washington,I201448701,University of Washington,exact,658461.0,https://ror.org/00cvxb145
2884,"=""2346881""",Cassandra J McCall,UT,Utah State University,I121980950,Utah State University,exact,150115.86,https://ror.org/00h6set76
2885,"=""2339251""",Hamed Ebrahimian,NV,"Board of Regents, NSHE, obo University of Nevada, Reno",,,none,,
2886,"=""2418851""",Leslie A Nickerson,ID,Idaho State University,I106969075,Idaho State University,exact,56845.35,https://ror.org/0162z8b04
2887,"=""2408962""",Allison W Jacobel,VT,Middlebury College,I195575238,Middlebury College,exact,47012.35,https://ror.org/0217hb928
2888,"=""2400652""",Doug Laven,MN,South Central College,I2800000804,South Central College,exact,956.6109,https://ror.org/037yxaz30
2889,"=""2418232""",Jong Hyun Ham,LA,Louisiana State University Agricultural Center,I134386540,Louisiana State University Agricultural Center,exact,101517.89,https://ror.org/01b8rza40
2890,"=""2339702""",Andrew Katz,VA,Virginia Polytechnic Institute and State University,I859038795,Virginia Tech,exact,39947.05,https://ror.org/02smfhw86
2891,"=""2334792""",Orencio Duran Vinent,TX,Texas A&M Engineering Experiment Station,I4391767840,Texas A&M Engineering Experiment Station,exact,20333.14,https://ror.org/03p8qrw52
2892,"=""2142912""",Alison E Murray,NV,"Nevada System of Higher Education, Desert Research Institute",,,pending,,
2893,"=""2337412""",Vasileios Tzoumas,MI,Regents of the University of Michigan - Ann Arbor,I27837315,University of Michigan,exact,177072.02,https://ror.org/00jmfr291
2894,"=""2411333""",Kerstin A Lehnert,NY,Columbia University,I78577930,Columbia University,exact,446640.4,https://ror.org/00hj8s172
2895,"=""2402113""",Mathias Vuille,NY,SUNY at Albany,,,pending,,
2896,"=""2422894""",Anita Balaraman,CA,EPIXEGO INC.,,,pending,,
2897,"=""2338664""",Mohammad Rahimi,TX,University of Houston,I44461941,University of Houston,exact,192738.92,https://ror.org/048sx0r50
2898,"=""2340085""",Youxing Chen,NC,University of North Carolina at Charlotte,I102149020,University of North Carolina at Charlotte,exact,190382.83,https://ror.org/04dawnj30
2899,"=""2336165""",Andrew Parsekian,WY,University of Wyoming,I12834331,University of Wyoming,exact,123071.4,https://ror.org/01485tq96
2900,"=""2422780""",Rebecca B Neumann,WA,University of Washington,I201448701,University of Washington,exact,658461.0,https://ror.org/00cvxb145
2901,"=""2340391""",Narasimha Boddeti,WA,Washington State University,I72951846,Washington State University,exact,218613.55,https://ror.org/05dk0ce17
2902,"=""2420822""",Shi J Sim,GA,Georgia Tech Research Corporation,I130701444,Georgia Institute of Technology,exact,45429.36,https://ror.org/01zkghx44
2903,"=""2340133""",Peter Hitchcock,NY,Cornell University,I205783295,Cornell University,exact,588634.94,https://ror.org/05bnh6r87
2904,"=""2418224""",Makenzie Long,NE,Creighton University,I114493937,Creighton University,exact,127206.59,https://ror.org/05wf30g94
2905,"=""2339755""",Ming Liu,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
2906,"=""2418816""",Duy Ngo,MI,Western Michigan University,I141649380,Western Michigan University,exact,89489.89,https://ror.org/04j198w64
2907,"=""2338506""",Jie Ding,MN,University of Minnesota-Twin Cities,I130238516,University of Minnesota,exact,152130.84,https://ror.org/017zqws13
2908,"=""2338666""",Travis J Hagey,MS,Mississippi University For Women,I31807967,Mississippi University for Women,exact,10821.815,https://ror.org/01hs43g67
2909,"=""2340646""",Nathan Ahlgren,MA,Clark University,I130785548,Clark University,exact,73581.47,https://ror.org/04123ky43
2910,"=""2339546""",Alparslan E Bayrak,PA,Lehigh University,I186143895,Lehigh University,exact,124115.125,https://ror.org/012afjb06
2911,"=""2421937""",Ivan I Oleynik,FL,University of South Florida,I2613432,University of South Florida,exact,238391.5,https://ror.org/032db5x82
2912,"=""2418347""",Carmela Rosaria Guadagno,WY,University of Wyoming,I12834331,University of Wyoming,exact,123071.4,https://ror.org/01485tq96
2913,"=""2424657""",William J Shinevar,CO,University of Colorado at Boulder,,,pending,,
2914,"=""2338767""",Weitian Wang,NJ,Montclair State University,I166088655,Montclair State University,exact,80120.18,https://ror.org/01nxc2t48
2915,"=""2339617""",Lahiru N Jayakody,IL,Southern Illinois University at Carbondale,,,pending,,
2916,"=""2401327""",Bianca Viray,WA,University of Washington,I201448701,University of Washington,exact,658461.0,https://ror.org/00cvxb145
2917,"=""2421817""",Mauricio Ibanez-Mejia,AZ,University of Arizona,I138006243,University of Arizona,exact,348347.97,https://ror.org/03m2x1q45
2918,"=""2303087""",Yevgeniy Melguy,CA,"Melguy, Yevgeniy",,,pending,,
2919,"=""2336788""",Marcus Michelen,IL,University of Illinois at Chicago,I39422238,University of Illinois Chicago,exact,88161.21,https://ror.org/02mpq6x41
2920,"=""2343028""",Eric J Tervo,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
2921,"=""2418258""",Ashley P Ballantyne,MT,University of Montana,I6750721,University of Montana,exact,127332.79,https://ror.org/0078xmk34
2922,"=""2338718""",Meagan E Hinze,TX,Sam Houston State University,I191429286,Sam Houston State University,exact,72357.63,https://ror.org/00yh3cz06
2923,"=""2416098""",Logan L Watts,TX,University of Texas at Arlington,,,pending,,
2924,"=""2339068""",Ana I Torres,PA,Carnegie Mellon University,I74973139,Carnegie Mellon University,exact,525784.25,https://ror.org/05x2bcf33
2925,"=""2338508""",Christos Athanasiou,GA,Georgia Tech Research Corporation,I130701444,Georgia Institute of Technology,exact,45429.36,https://ror.org/01zkghx44
2926,"=""2411459""",Arnold J Bloom,CA,University of California-Davis,I84218800,"University of California, Davis",exact,563492.8,https://ror.org/05rrcem69
2927,"=""2339079""",Tracy Mandel,NH,University of New Hampshire,I161057412,University of New Hampshire,exact,160973.88,https://ror.org/01rmh9n78
2928,"=""2406919""",Deborah C Good,MT,University of Montana,I6750721,University of Montana,exact,127332.79,https://ror.org/0078xmk34
2929,"=""2338749""",Marzia Cescon,TX,University of Houston,I44461941,University of Houston,exact,192738.92,https://ror.org/048sx0r50
2930,"=""2332479""",Douglas R MacAyeal,IL,University of Chicago,I40347166,University of Chicago,exact,417336.97,https://ror.org/024mw5h28
2931,"=""2335929""",Dustin Carroll,CA,San Jose State University Foundation,I51504820,San Jose State University,exact,99226.164,https://ror.org/04qyvz380
2932,"=""2424949""",Godwin Severa,HI,University of Hawaii,I1331384533,University of Hawaii System,exact,168942.6,https://ror.org/03tzaeb71
2933,"=""2340519""",Myunghee Kim,IL,University of Illinois at Chicago,I39422238,University of Illinois Chicago,exact,88161.21,https://ror.org/02mpq6x41
2934,"=""2349492""",Erica J Crespi,WA,Washington State University,I72951846,Washington State University,exact,218613.55,https://ror.org/05dk0ce17
2935,"=""2413391""",Solomon L Russell,CA,El Camino College,I201437548,El Camino College,exact,21085.658,https://ror.org/021spd704
2936,"=""2349686""",Laura Rabin,NY,CUNY Brooklyn College,I83041322,Brooklyn College,weak,59845.676,https://ror.org/019k4jq75
2937,"=""2400888""",Santiago O Rivera,VA,Northern Virginia Community College,I920538115,Northern Virginia Community College,exact,12695.597,https://ror.org/04wzh0d51
2938,"=""2415789""",Nadia Fomin,TN,University of Tennessee Knoxville,,,pending,,
2939,"=""2404676""",Claire A Bergey,WI,"Bergey, Claire Augusta",,,none,,
2940,"=""2421363""",Winifred M Johnson,NC,University of North Carolina at Wilmington,,,pending,,
2941,"=""2340712""",Nathan Laxague,NH,University of New Hampshire,I161057412,University of New Hampshire,exact,160973.88,https://ror.org/01rmh9n78
2942,"=""2412711""",Sankarasubraman Arumugam,NC,North Carolina State University,I137902535,North Carolina State University,exact,346100.38,https://ror.org/04tj63d06
2943,"=""2412899""",Matthew Kleban,NY,New York University,I57206974,New York University,exact,423400.06,https://ror.org/0190ak572
2944,"=""2412797""",Andrew J Long,TX,William Marsh Rice University,I74775410,Rice University,exact,83595.18,https://ror.org/008zs3103
2945,"=""2338613""",Kailong Jin,AZ,Arizona State University,I55732556,Arizona State University,exact,309255.1,https://ror.org/03efmqc40
2946,"=""2418909""",Michael A Puthawala,SD,South Dakota State University,I177156846,South Dakota State University,exact,106354.47,https://ror.org/015jmes13
2947,"=""2349325""",Manzhu Yu,PA,Pennsylvania State Univ University Park,,,pending,,
2948,"=""2340195""",Robin Neumayer,PA,Carnegie Mellon University,I74973139,Carnegie Mellon University,exact,525784.25,https://ror.org/05x2bcf33
2949,"=""2418543""",Michael I Jacobs,TX,Texas State University - San Marcos,,,pending,,
2950,"=""2346001""",Maanak Gupta,TN,Tennessee Technological University,I63920570,Tennessee Technological University,exact,53434.887,https://ror.org/05drmrq39
2951,"=""2338984""",Daniel A Rhodes,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
2952,"=""2332567""",John W Williams,WI,University of Wisconsin-Madison,I135310074,University of Wisconsin–Madison,exact,732044.5,https://ror.org/01y2jtd41
2953,"=""2342763""",Xiaoxia Huang,NY,Syracuse University,I70983195,Syracuse University,exact,217789.78,https://ror.org/025r5qe02
2954,"=""2339178""",Fatemeh Nargesian,NY,University of Rochester,I5388228,University of Rochester,exact,308361.4,https://ror.org/022kthw22
2955,"=""2406856""",Daniel C Allen,PA,Pennsylvania State Univ University Park,,,pending,,
2956,"=""2349657""",Jose L Contreras-Vidal,TX,University of Houston,I44461941,University of Houston,exact,192738.92,https://ror.org/048sx0r50
2957,"=""2435174""",Adam R Carberry,OH,"OHIO STATE UNIVERSITY, THE",,,pending,,
2958,"=""2433214""",Evan C Lemley,OK,University of Central Oklahoma,I139325414,University of Central Oklahoma,exact,23777.148,https://ror.org/02n455404
2959,"=""2416325""",Scott W Barclay,AZ,Arizona State University,I55732556,Arizona State University,exact,309255.1,https://ror.org/03efmqc40
2960,"=""2400364""",Stephen Kaeppler,SC,Clemson University,I8078737,Clemson University,exact,181648.36,https://ror.org/037s24f05
2961,"=""2337795""",Jiaoyang Huang,PA,University of Pennsylvania,I79576946,University of Pennsylvania,exact,533445.25,https://ror.org/00b30xv10
2962,"=""2421145""",Danie Kinkade,MA,Woods Hole Oceanographic Institution,I66958751,Woods Hole Oceanographic Institution,exact,344473.0,https://ror.org/03zbnzt98
2963,"=""2419018""",Wan-Yi Chu,CA,Saint Mary's College of California,I177081203,Saint Mary's College of California,exact,28514.299,https://ror.org/01hgj5t98
2964,"=""2405232""",Teresa J Cutright,OH,University of Akron,I110152177,University of Akron,exact,118169.68,https://ror.org/02kyckx55
2965,"=""2349293""",Daphne M Munroe,NJ,Rutgers University New Brunswick,,,pending,,
2966,"=""2337915""",Meredith Kupinski,AZ,University of Arizona,I138006243,University of Arizona,exact,348347.97,https://ror.org/03m2x1q45
2967,"=""2404774""",Sofia Carrera,IL,"Carrera, Sofia",,,none,,
2968,"=""2437379""",Donald A Hantula,PA,Temple University,I84392919,Temple University,exact,199024.11,https://ror.org/00kx1jb78
2969,"=""2425133""",Michael R Peterson,CA,California State University-Long Beach Foundation,I59897056,"California State University, Long Beach",exact,118540.805,https://ror.org/0080fxk18
2970,"=""2339803""",Junjie Qin,IN,Purdue University,,,pending,,
2971,"=""2423117""",Jessica E Garb,MA,University of Massachusetts Lowell,I133738476,University of Massachusetts Lowell,exact,133292.95,https://ror.org/03hamhx47
2972,"=""2433216""",Robert Ogburn,WA,Central Washington University,I29867402,Central Washington University,exact,36992.074,https://ror.org/049c8eh51
2973,"=""2433218""",Benjamin W Garcia,UT,Weber State University,I119261591,Weber State University,exact,28711.068,https://ror.org/01epn2q93
2974,"=""2346005""",Onyemauchichkwu Osuagwu,MD,Morgan State University,I83909951,Morgan State University,exact,43789.73,https://ror.org/017d8gk22
2975,"=""2345976""",Cheng-Yu Lai,FL,Florida International University,I19700959,Florida International University,exact,145742.84,https://ror.org/02gz6gg07
2976,"=""2349522""",Stephen D Starnes,TX,EAST TEXAS A&M UNIVERSITY,I206651237,East Texas A&M University,exact,53088.88,https://ror.org/01red3556
2977,"=""2340596""",Diane Moug,OR,Portland State University,I126345244,Portland State University,exact,110277.52,https://ror.org/00yn2fy02
2978,"=""2349792""",Simon Laflamme,IA,Iowa State University,I173911158,Iowa State University,exact,302469.25,https://ror.org/04rswrd78
