row_id,code,scheme-name,funding-commencement-year,grant-status,lead-investigator,primary-field-of-research,current-admin-organisation,host_openalex_id,matched_name,method,relevance,ror,announcement-admin-organisation,announcement_host_openalex_id
2111,FT0991554,ARC Future Fellowships,2009,Closed,Prof Shanqing Zhang,0912 - Materials Engineering,Griffith University,,,pending,,,Griffith University,
2112,FT0991413,ARC Future Fellowships,2009,Closed,Prof Kim Bennell,1103 - Clinical Sciences,The University of Melbourne,,,pending,,,The University of Melbourne,
2113,FT0991525,ARC Future Fellowships,2009,Closed,Prof Mark Blows,0604 - Genetics,The University of Queensland,,,pending,,,The University of Queensland,
2114,FT0991711,ARC Future Fellowships,2009,Closed,Dr Juanita Elias,1606 - Political Science,Griffith University,,,pending,,,Griffith University,
2115,FT0991646,ARC Future Fellowships,2009,Closed,Prof Jeremy Moss,2203 - Philosophy,The University of Melbourne,,,pending,,,The University of Melbourne,
2116,FT0991631,ARC Future Fellowships,2009,Closed,Prof Andre Luiten,0299 - Other Physical Sciences,The University of Adelaide,,,pending,,,The University of Western Australia,
2117,FT0991468,ARC Future Fellowships,2009,Closed,Prof Ross Cunnington,1701 - Psychology,The University of Queensland,,,pending,,,The University of Queensland,
2118,FT0991640,ARC Future Fellowships,2009,Closed,Prof Jane Elith,0502 - Environmental Science and Management,The University of Melbourne,,,pending,,,The University of Melbourne,
2119,FT0991403,ARC Future Fellowships,2009,Closed,Prof Hongyuan Yang,0601 - Biochemistry and Cell Biology,The University of New South Wales,,,pending,,,The University of New South Wales,
2120,FT0991598,ARC Future Fellowships,2009,Closed,A/Prof Duncan Galloway,0201 - Astronomical and Space Sciences,Monash University,,,pending,,,Monash University,
2121,FT0991213,ARC Future Fellowships,2009,Closed,Prof Katherine Andrews,0605 - Microbiology,Griffith University,,,pending,,,Griffith University,
2122,FT0991462,ARC Future Fellowships,2009,Closed,Prof Sharon Friel,1117 - Public Health and Health Services,The Australian National University,,,pending,,,The Australian National University,
2123,FT0991594,ARC Future Fellowships,2009,Closed,Dr Lachlan Andrew,0104 - Statistics,Monash University,,,pending,,,Swinburne University of Technology,
2124,FT0991420,ARC Future Fellowships,2009,Closed,Prof Phillip Cassey,0699 - Other Biological Sciences,The University of Adelaide,,,pending,,,The University of Adelaide,
2125,FT0991470,ARC Future Fellowships,2009,Closed,A/Prof Rebecca Kippen,1603 - Demography,The University of Melbourne,,,pending,,,The University of Melbourne,
2126,FT0991576,ARC Future Fellowships,2009,Closed,A/Prof Katryn Stacey,1107 - Immunology,The University of Queensland,,,pending,,,The University of Queensland,
2127,FT0991472,ARC Future Fellowships,2009,Closed,Dr Nick Barker,0601 - Biochemistry and Cell Biology,The University of Melbourne,,,pending,,,The University of Melbourne,
2128,FT0991464,ARC Future Fellowships,2009,Closed,Dr Christine Hawkins,0601 - Biochemistry and Cell Biology,La Trobe University,,,pending,,,La Trobe University,
2129,FT0991385,ARC Future Fellowships,2009,Closed,Prof Ying Tan,0102 - Applied Mathematics,The University of Melbourne,,,pending,,,The University of Melbourne,
2130,FT0991245,ARC Future Fellowships,2009,Closed,A/Prof Matthew Perugini,0303 - Macromolecular and Materials Chemistry,La Trobe University,,,pending,,,The University of Melbourne,
2131,FT0991273,ARC Future Fellowships,2009,Closed,Prof Martina Stenzel,0303 - Macromolecular and Materials Chemistry,The University of New South Wales,,,pending,,,The University of New South Wales,
2132,FT0991360,ARC Future Fellowships,2009,Closed,Prof Naomi Wray,1103 - Clinical Sciences,The University of Queensland,,,pending,,,Queensland Institute of Medical Research,
2133,FT0991397,ARC Future Fellowships,2009,Closed,Prof Willy Susilo,0804 - Data Format,University of Wollongong,,,pending,,,University of Wollongong,
2134,FT0991356,ARC Future Fellowships,2009,Closed,Prof Bjorn Winther-Jensen,0306 - Physical Chemistry (Incl. Structural),Monash University,,,pending,,,Monash University,
2135,FT0991448,ARC Future Fellowships,2009,Closed,Prof Owen Atkin,0607 - Plant Biology,The Australian National University,,,pending,,,The Australian National University,
2136,FT0991458,ARC Future Fellowships,2009,Closed,Prof Cristina Gibson,1701 - Psychology,The University of Western Australia,,,pending,,,The University of Western Australia,
2137,FT0991407,ARC Future Fellowships,2009,Closed,Prof Spencer Whitney,1001 - Agricultural Biotechnology,The Australian National University,,,pending,,,The Australian National University,
2138,FT0991296,ARC Future Fellowships,2009,Closed,Prof Anthony Scott,1402 - Applied Economics,The University of Melbourne,,,pending,,,The University of Melbourne,
2139,FT0991404,ARC Future Fellowships,2009,Closed,Prof Raymond Dagastine,0306 - Physical Chemistry (Incl. Structural),The University of Melbourne,,,pending,,,The University of Melbourne,
2140,FT0991348,ARC Future Fellowships,2009,Closed,Prof Michael Thielscher,0801 - Artificial Intelligence and Image Processing,The University of New South Wales,,,pending,,,The University of New South Wales,
2141,FT0991314,ARC Future Fellowships,2009,Closed,Prof Andrew Martin,1303 - Specialist Studies In Education,The University of New South Wales,,,pending,,,The University of Sydney,
2142,FT0991309,ARC Future Fellowships,2009,Closed,Prof Michael Ostwald,1201 - Architecture,The University of Newcastle,,,pending,,,The University of Newcastle,
2143,FT0991395,ARC Future Fellowships,2009,Closed,Prof Margaret Kelaher,1117 - Public Health and Health Services,The University of Melbourne,,,pending,,,The University of Melbourne,
2144,FT0991222,ARC Future Fellowships,2009,Closed,Dr Yuesheng Li,1103 - Clinical Sciences,Queensland Institute of Medical Research,,,pending,,,Queensland Institute of Medical Research,
2145,FT0991289,ARC Future Fellowships,2009,Closed,Prof Kenji Bekki,0201 - Astronomical and Space Sciences,The University of Western Australia,,,pending,,,The University of Western Australia,
2146,FT0991283,ARC Future Fellowships,2009,Closed,Dr Annette Dexter,0306 - Physical Chemistry (Incl. Structural),The University of Queensland,,,pending,,,The University of Queensland,
2147,FT0991231,ARC Future Fellowships,2009,Closed,Prof Victoria Haskins,2103 - Historical Studies,The University of Newcastle,,,pending,,,The University of Newcastle,
2148,FT0991326,ARC Future Fellowships,2009,Closed,Prof Andrew Turpin,0807 - Library and Information Studies,The University of Melbourne,,,pending,,,The University of Melbourne,
2149,FT0991224,ARC Future Fellowships,2009,Closed,Prof Chengzhong Yu,0904 - Chemical Engineering,The University of Queensland,,,pending,,,The University of Queensland,
2150,FT0991249,ARC Future Fellowships,2009,Closed,Prof Mark Griffin,1503 - Business and Management,The University of Western Australia,,,pending,,,The University of Western Australia,
2151,FT0991243,ARC Future Fellowships,2009,Closed,Prof James Rabeau,0299 - Other Physical Sciences,Macquarie University,,,pending,,,Macquarie University,
2152,FT0991113,ARC Future Fellowships,2009,Closed,Prof Oliver Rackham,0604 - Genetics,The University of Western Australia,,,pending,,,The University of Western Australia,
2153,FT0991128,ARC Future Fellowships,2009,Closed,Prof Mark Parsons,1109 - Neurosciences,The University of Newcastle,,,pending,,,The University of Newcastle,
2154,FT0991052,ARC Future Fellowships,2009,Closed,A/Prof Holger Baumgardt,0201 - Astronomical and Space Sciences,The University of Queensland,,,pending,,,The University of Queensland,
2155,FT0991117,ARC Future Fellowships,2009,Closed,Prof Michael Brear,0915 - Interdisciplinary Engineering,The University of Melbourne,,,pending,,,The University of Melbourne,
2156,FT0991199,ARC Future Fellowships,2009,Closed,Prof Jacqueline Broad,2202 - History and Philosophy of Specific Fields,Monash University,,,pending,,,Monash University,
2157,FT0991187,ARC Future Fellowships,2009,Closed,Dr Peter Anderson,1114 - Paediatrics and Reproductive Medicine,The University of Melbourne,,,pending,,,The University of Melbourne,
2158,FT0991022,ARC Future Fellowships,2009,Closed,Prof Dale Nyholt,0604 - Genetics,Queensland Institute of Medical Research,,,pending,,,Queensland Institute of Medical Research,
2159,FT0991193,ARC Future Fellowships,2009,Closed,Prof Christopher Gibson,1604 - Human Geography,University of Wollongong,,,pending,,,University of Wollongong,
2160,FT0991086,ARC Future Fellowships,2009,Closed,Prof Julie Bernhardt,1103 - Clinical Sciences,National Stroke Research Institute,,,pending,,,National Stroke Research Institute,
2161,FT0991110,ARC Future Fellowships,2009,Closed,Prof Christina Lim,1005 - Communications Technologies,The University of Melbourne,,,pending,,,The University of Melbourne,
2162,FT0991010,ARC Future Fellowships,2009,Closed,Prof Lian Zhang,0399 - Other Chemical Sciences,Monash University,,,pending,,,Monash University,
2163,FT0990986,ARC Future Fellowships,2009,Closed,Dr Jeremy Smith,1109 - Neurosciences,The University of Western Australia,,,pending,,,Monash University,
2164,FT0990846,ARC Future Fellowships,2009,Closed,Prof Marc in het Panhuis,0903 - Biomedical Engineering,University of Wollongong,,,pending,,,University of Wollongong,
2165,FT0991036,ARC Future Fellowships,2009,Closed,Prof Christopher Hutchinson,0912 - Materials Engineering,Monash University,,,pending,,,Monash University,
2166,FT0991045,ARC Future Fellowships,2009,Closed,Prof Gael Martin,1403 - Econometrics,Monash University,,,pending,,,Monash University,
2167,FT0990987,ARC Future Fellowships,2009,Closed,Dr David Whiteman,1117 - Public Health and Health Services,Queensland Institute of Medical Research,,,pending,,,Queensland Institute of Medical Research,
2168,FT0990983,ARC Future Fellowships,2009,Closed,Dr Matthew Kosnik,0502 - Environmental Science and Management,Macquarie University,,,pending,,,Macquarie University,
2169,FT0990978,ARC Future Fellowships,2009,Closed,Prof Michael Monteiro,0303 - Macromolecular and Materials Chemistry,The University of Queensland,,,pending,,,The University of Queensland,
2170,FT0991008,ARC Future Fellowships,2009,Closed,Prof Aleksandra Filipovska,0601 - Biochemistry and Cell Biology,The University of Western Australia,,,pending,,,The University of Western Australia,
